,GAMA_ID,RA,DEC,score,z,magphys_mstar,lambdar_log_mstar,lambdar_mstar,lambdar_log_mstar_error,m_half_re,sigma_star,D_lens,theta_e_pm,theta_e_sis
26,593852,218.0782,-0.039580000000000004,0.386318244376966,0.13079999387264252,225100005376.0,11.554501,358509400000.0,0.103685714,305153500000.0,283.327457707199,457.41814662674034,1.6465976183335627,1.1601695035672426
27,593691,217.50766000000002,-0.12318,0.34843844772447624,0.10809999704360962,23129999360.0,10.723453,52899623000.0,0.14536874,27906693000.0,161.73037920815437,387.64417354594895,0.5409069499354707,0.3780309220547666
28,568545,215.4957,-0.59009,0.35501297622726263,0.050999999046325684,29980000256.0,10.69434,49469755000.0,0.11297397,25663588000.0,158.58479698002418,195.11867507702337,0.7311294536810604,0.3634688668226888
29,460645,213.23176,-1.7209999999999999,0.3070760437523829,0.11919999867677687,35490000896.0,10.657764,45474130000.0,0.20520142,23099267000.0,154.71947191364123,422.2153524624447,0.47153842427705983,0.3459665133141985
30,93803,222.48917000000003,0.55835,0.4777194655103866,0.0397999994456768,88940003328.0,11.202886,159545880000.0,0.14085029,110917400000.0,223.49380151292942,154.25942984987114,1.7094601475136715,0.7218967411651735
31,93310,219.92276,0.50731,0.575139057325562,0.13770000636577606,30940000256.0,10.9893465,97576790000.0,0.116851784,59989580000.0,193.50782419479376,477.92032533600286,0.7142416082655982,0.54117929854034
32,49252,220.38711,-0.71215,0.3162465575023383,0.14749999344348907,77520003072.0,11.260359,182120500000.0,0.15521136,130870340000.0,232.32991651368405,506.4917580953352,1.0247535138005526,0.7801073839064546
33,136604,175.87349,-1.74167,0.31645069407057624,0.10599999874830246,286600003584.0,11.663817,461123650000.0,0.11353671,417988580000.0,305.0131034266703,381.00414184734876,2.11155483379665,1.3445628578732893
34,371601,132.01727,1.03236,0.31987644638725343,0.06069999933242797,6238000128.0,10.013122,10306746000.0,0.14209539,3612390100.0,94.08231611946036,229.65009390753565,0.2528418689255001,0.12792638175514615
35,600421,135.49058,0.28417,0.4201886208185716,0.05649999901652336,26210000896.0,10.75824,57311230000.0,0.13436121,30845538000.0,165.57098982735337,214.7943614469323,0.7639584515349196,0.39619829853754124
36,574423,135.75994,-0.20038,0.4643369877716501,0.053599998354911804,50789998592.0,11.045467,111036916000.0,0.11912945,70506136000.0,200.974957371643,204.45144888182566,1.1838682399434488,0.5837514957008573
37,600679,136.8274,0.25166,0.4192855509147133,0.10100000351667404,3732999936.0,9.91698,8259995000.0,0.13876021,2739160300.0,86.0523739855588,365.0650348802326,0.1746258747102776,0.10702120286377727
