,GAMA_ID,RA,DEC,LENS_SCORE,STELLAR_MASS,Z
28,463196,211.95664,-1.28564,0.009676247382230978,86720004096.0,0.14730000495910645
29,463223,212.08134,-1.19515,0.045168141149304765,29250000896.0,0.14090000092983246
30,460380,211.95851,-1.65315,0.0,27100000256.0,0.05469999834895134
31,491441,211.6263,-1.59569,0.11376691427083074,117100003328.0,0.11909999698400497
32,460321,211.70046,-1.64566,0.0,91339997184.0,0.10289999842643738
33,460343,211.76857,-1.7331,0.0,12529999872.0,0.06960000097751617
34,460378,211.93828,-1.6399,0.0,14129999872.0,0.029200000688433647
35,460323,211.72036,-1.73019,0.0,177499996160.0,0.07010000199079514
36,484660,211.95245,-1.98741,0.011883743391501686,55439998976.0,0.05490000173449516
37,484624,211.64203,-1.93606,0.0,17629999104.0,0.10339999943971634
38,484685,212.01245,-1.8639,0.0,224900000.0,0.025499999523162842
39,460349,211.8498,-1.69346,0.0,72079998976.0,0.11270000040531158
40,463261,212.2497,-1.35782,0.0,40440000512.0,0.1395999938249588
41,463293,212.38516,-1.29259,0.0,27150000128.0,0.13910000026226044
42,47348,212.39491,-0.81996,0.0,20559998976.0,0.0828000009059906
43,491548,212.39135,-1.42125,0.0,170699997184.0,0.11699999868869781
44,491514,212.2353,-1.38686,0.08162557056513357,26699999232.0,0.08900000154972076
45,491512,212.23277,-1.47901,0.0,9584000000.0,0.07289999723434448
46,463265,212.33605,-1.19192,0.006191102004140576,35370000384.0,0.08320000022649765
47,463264,212.33464,-1.26707,0.07414414185184248,5607000064.0,0.04129999876022339
48,460399,212.1223,-1.78213,0.0,60330000384.0,0.1388999968767166
49,484683,212.06239,-1.98593,0.05204451259710828,13009999872.0,0.08290000259876251
50,491506,212.12852,-1.54733,0.0,30119999488.0,0.11460000276565552
51,491511,212.21313,-1.52251,0.0346336145863041,107200004096.0,0.13379999995231628
52,460424,212.21232,-1.60681,0.08511422681550732,421000000.0,0.025299999862909317
53,491542,212.26865,-1.52189,0.0,53730000896.0,0.11559999734163284
54,491509,212.16299,-1.49394,0.08333329973951258,57779998720.0,0.0544000007212162
55,484733,212.30233,-1.93099,0.0,9635000320.0,0.11230000108480453
56,484690,212.07428,-1.97285,0.0,9617000448.0,0.08299999684095383
57,463291,212.49968,-1.28914,0.0355452721700115,48889999360.0,0.11699999868869781
58,491654,212.59485,-1.47229,0.0818261913231344,28870000640.0,0.1386999934911728
59,463328,212.50863,-1.2322,0.0,42190000128.0,0.11739999800920486
60,496966,212.59185,-1.11499,0.0,24660000768.0,0.054099999368190765
61,463301,212.48207,-1.3246,0.0,237900005376.0,0.13920000195503235
62,463341,212.58892,-1.30012,0.0,38179999744.0,0.147599995136261
63,463285,212.41561,-1.35587,0.10080055949731492,21450000384.0,0.1145000010728836
64,491584,212.41528,-1.46649,0.07025784199585708,31439998976.0,0.11500000208616257
65,463317,212.42644,-1.25675,0.0,135600000.0,0.024399999529123306
66,491595,212.48097,-1.47463,0.09234163841699189,91079999488.0,0.11490000039339066
67,491603,212.49694,-1.47083,0.0,55250001920.0,0.11699999868869781
68,463300,212.47271,-1.28934,0.0,67520000000.0,0.1386999934911728
69,484741,212.35192,-1.95529,0.0,41729998848.0,0.11230000108480453
70,484749,212.40781,-1.80086,0.0,63310000128.0,0.1145000010728836
71,460428,212.32924,-1.67452,0.08666355584318669,33230000128.0,0.11710000038146973
72,491591,212.46214,-1.51572,0.0,32789999616.0,0.11349999904632568
73,484729,212.37016,-1.90643,0.0,34289999872.0,0.029600000008940697
74,491587,212.43301,-1.57289,0.0,25309999104.0,0.0729999989271164
75,484761,212.37388,-1.99552,0.0,3620999936.0,0.07559999823570251
76,484739,212.34656,-1.97468,0.0,31580000256.0,0.12919999659061432
77,463402,212.89604,-1.25635,0.1631129741967117,76629999616.0,0.13819999992847443
78,463373,212.75493,-1.26181,0.0,65770000384.0,0.1378999948501587
79,463428,213.0112,-1.27398,0.0,5400000000.0,0.1379999965429306
80,496967,212.70039,-1.14441,0.0007393521575666611,5511000064.0,0.05429999902844429
81,463374,212.75694,-1.32125,0.07973621748353331,77769998336.0,0.12790000438690186
82,491682,212.76558,-1.45241,0.0,14860000256.0,0.07620000094175339
83,463391,212.89678,-1.30537,0.0,53020000256.0,0.1379999965429306
84,463367,212.69764,-1.31421,0.0,21080000512.0,0.054499998688697815
85,491600,212.49765,-1.5386,0.0,113399996416.0,0.11710000038146973
86,491604,212.50018,-1.50724,0.07448018341199746,31889999872.0,0.11479999870061874
87,491593,212.46998,-1.49865,0.0,43699998720.0,0.11309999972581863
88,460501,212.52162,-1.60394,0.0,70030000128.0,0.11640000343322754
89,491651,212.56416,-1.57259,0.0,19530000384.0,0.11460000276565552
90,491578,212.52422,-1.58031,0.0,65600000000.0,0.11240000277757645
91,484774,212.4843,-1.89843,0.0,39990001664.0,0.09160000085830688
92,491609,212.531,-1.51189,0.0,24480000000.0,0.1185000017285347
93,491602,212.49858,-1.57002,0.01851804316484756,25670000640.0,0.11289999634027481
94,484775,212.50095,-1.97833,0.0,30100000768.0,0.11410000175237656
95,484777,212.56383,-1.91478,0.0,94809997312.0,0.13770000636577606
96,460452,212.50943,-1.63645,0.0,95640002560.0,0.1143999993801117
97,460465,212.48665,-1.67352,0.05620434821521979,36470001664.0,0.11219999939203262
98,491686,212.82832,-1.51887,0.13835763939418613,58289999872.0,0.13779999315738678
99,491683,212.77065,-1.48428,0.07368397849790101,163800006656.0,0.13750000298023224
100,484823,212.75612,-1.99995,0.0,46710001664.0,0.11550000309944153
101,460519,212.65396,-1.77106,0.0,18050000896.0,0.147599995136261
102,460574,212.87781,-1.75711,0.0,32390000640.0,0.07580000162124634
103,484849,212.96773,-1.85261,0.0,115200000000.0,0.13770000636577606
104,460585,212.93581,-1.64631,0.005692905164195507,63400001536.0,0.14830000698566437
105,460579,212.91282,-1.61769,0.0,12650000384.0,0.0763000026345253
106,460613,213.06841,-1.70592,0.0,39360000000.0,0.11980000138282776
107,484847,212.96291,-1.87657,0.0,96469999616.0,0.1378999948501587
108,460616,213.08771,-1.63853,0.0,168300003328.0,0.1200999990105629
109,463493,213.31143,-1.26149,0.0,10019999744.0,0.12080000340938568
110,497008,213.35223,-1.10469,0.09794646232268196,13130000384.0,0.0697999969124794
111,491767,213.15839,-1.4397,0.0,3067000064.0,0.07020000368356705
112,543812,213.05367,-0.84638,0.0,1304000000.0,0.032600000500679016
113,463453,213.16155,-1.34276,0.010509595025971992,28130000896.0,0.1395999938249588
114,463488,213.32626,-1.35072,0.0,49170001920.0,0.13729999959468842
115,491743,213.12768,-1.40597,0.057756785409500404,685100032.0,0.01720000058412552
116,484938,213.337,-1.8859,0.0003752645011111486,2867000064.0,0.07419999688863754
117,484943,213.43938,-1.8817,0.0,21319999488.0,0.11990000307559967
118,460673,213.33077,-1.64417,0.0,31609999360.0,0.13779999315738678
119,463517,213.4126,-1.31132,0.0,108700000256.0,0.12030000239610672
120,463557,213.67859,-1.31035,0.0,8270000128.0,0.10350000113248825
121,497016,213.55707,-1.13749,0.0,4803999744.0,0.0869000032544136
122,463519,213.45238,-1.23473,0.0,46370000896.0,0.12049999833106995
123,463490,213.36226,-1.3324,0.05028600908706442,34689998848.0,0.1379999965429306
124,463593,213.72184,-1.33323,0.0,37260001280.0,0.10369999706745148
125,463595,213.72866,-1.247,0.0,53800001536.0,0.12280000001192093
126,460766,213.79186,-1.73432,0.0,3892000000.0,0.04800000041723251
127,460756,213.70929,-1.59708,0.002397374178440622,11399999488.0,0.03720000013709068
128,460780,213.81844,-1.72033,0.0,2736999936.0,0.04839999973773956
129,485046,213.78632,-1.81109,0.0,8801999872.0,0.0478999987244606
130,485047,213.80041,-1.89856,0.0,21809999872.0,0.04769999906420708
131,484976,213.54594,-1.8077,0.0,2172999936.0,0.03819999843835831
132,457505,213.51664,-1.99526,0.0,1378000000.0,0.03849999979138374
133,491887,213.775,-1.55686,0.1231159752777807,31960000512.0,0.03750000149011612
134,484974,213.54128,-1.9446,0.0,124999999488.0,0.12470000237226486
135,463635,213.9222,-1.18541,0.0,244799995904.0,0.147599995136261
136,497052,213.95732,-1.13611,0.08505062952722404,39750000640.0,0.14839999377727509
137,497047,213.92641,-1.1141,0.0,70580002816.0,0.14890000224113464
138,463634,213.91349,-1.2303,0.006874793995509342,79179997184.0,0.12780000269412994
139,514022,214.04671,-1.26845,0.12070321940616335,6942000128.0,0.050200000405311584
140,497036,213.80255,-1.13064,0.0,139499995136.0,0.07750000059604645
141,463631,213.887,-1.24383,0.0,94790000640.0,0.14640000462532043
142,463632,213.89887,-1.25699,0.0,52629999616.0,0.14990000426769257
143,491933,213.94101,-1.42622,0.23618742325629974,34410000384.0,0.1080000028014183
144,463643,213.96402,-1.30769,0.0,1463000064.0,0.0406000018119812
145,491931,214.0511,-1.46952,0.10197575673869602,136700002304.0,0.1225999966263771
146,463601,213.79297,-1.24519,0.22162587407651252,80250003456.0,0.14810000360012054
147,463604,213.82759,-1.22717,0.0,72400003072.0,0.15119999647140503
148,460835,213.86696,-1.70334,0.0,130100002816.0,0.14669999480247498
149,485051,213.89089,-1.81804,0.0,162399993856.0,0.125
150,511425,214.1323,-1.63425,0.0,100499996672.0,0.12620000541210175
151,485053,213.89165,-1.95551,0.0014246918436824334,37340000256.0,0.08020000159740448
152,485097,213.9836,-1.97666,0.0,44139999232.0,0.08009999990463257
153,485152,214.22172,-1.78112,0.13941354765783473,2820000000.0,0.05429999902844429
154,485127,214.20892,-1.87152,0.0,136700002304.0,0.08030000329017639
155,507715,214.28275,-1.75922,0.07514923871093315,16679999488.0,0.0771000012755394
156,485156,214.28506,-1.78933,0.0,53399998464.0,0.14640000462532043
157,511436,214.18711,-1.61367,0.08055028688598427,152899993600.0,0.12559999525547028
158,485189,214.36904,-1.89495,0.0,55400001536.0,0.12809999287128448
159,511427,214.14482,-1.57542,0.02504123616516665,57890000896.0,0.12039999663829803
160,497050,214.0008,-1.10422,0.062045692755659396,65670000640.0,0.13979999721050262
161,514025,214.06969,-1.23486,0.002654570870107185,146099994624.0,0.12449999898672104
162,463639,213.94646,-1.28723,0.0,135499997184.0,0.1477999985218048
163,463641,213.95529,-1.31607,0.10006199018192208,9189000192.0,0.049800001084804535
164,463637,213.94259,-1.18682,0.0,2718000128.0,0.04989999905228615
165,497049,213.95763,-1.0952,0.011249915943072012,100399996928.0,0.13770000636577606
166,514024,214.05656,-1.33252,0.0,77939998720.0,0.07739999890327454
167,460712,213.54682,-1.57533,0.0,83089997824.0,0.14880000054836273
168,491958,214.08206,-1.42166,0.0,359100000.0,0.03680000081658363
169,514029,214.13352,-1.18215,0.0,25500000256.0,0.049800001084804535
170,511426,214.13553,-1.5808,0.0,43120001024.0,0.12049999833106995
171,491956,214.06498,-1.46463,0.0,1552000000.0,0.0364999994635582
172,463668,214.02194,-1.26039,0.0,64980000768.0,0.04989999905228615
173,463598,213.7631,-1.32367,0.008603908269089482,39539998720.0,0.1225999966263771
174,460728,213.59506,-1.66424,0.0,48120000512.0,0.11410000175237656
175,460785,213.83281,-1.64603,0.0,75009998848.0,0.13729999959468842
176,460734,213.6549,-1.65696,0.0,19289999360.0,0.07349999994039536
177,485013,213.63766,-1.88928,0.0,8323999744.0,0.120899997651577
178,460767,213.79607,-1.63524,0.10265595430866722,9600000000.0,0.04769999906420708
179,511460,214.32003,-1.19068,0.0,15539999744.0,0.125
180,507719,214.30503,-1.57596,0.0,78420000768.0,0.09510000050067902
181,511457,214.29126,-1.16416,0.06811308531478692,14490000384.0,0.1274999976158142
182,511455,214.23165,-1.17675,0.09048352276947708,86289997824.0,0.13770000636577606
183,497068,214.28687,-1.1084,0.0,91379998720.0,0.12710000574588776
184,511459,214.31602,-1.28295,0.1708083787411102,60180000768.0,0.13770000636577606
185,511456,214.25259,-1.27679,0.0,20619999232.0,0.04919999837875366
186,507709,214.23482,-1.5616,0.0,66689998848.0,0.12639999389648438
187,507721,214.31789,-1.58923,0.11025085649653782,251700002816.0,0.07720000296831131
188,514031,214.17251,-1.21444,0.06248617162180174,92959997952.0,0.12520000338554382
189,511430,214.16073,-1.57357,0.07655727873779555,69919997952.0,0.12409999966621399
190,491996,214.21304,-1.38337,0.0,38949998592.0,0.07739999890327454
191,511432,214.1783,-1.61798,0.0,145400004608.0,0.12330000102519989
192,497067,214.28341,-1.09065,0.0,22599999488.0,0.08760000020265579
193,511424,214.13134,-1.71035,0.0,36929998848.0,0.12399999797344208
194,485123,214.09817,-1.78871,0.0,47010000896.0,0.11469999700784683
195,460847,213.92872,-1.76747,0.06625433891316541,46340001792.0,0.09790000319480896
196,511431,214.17405,-1.65904,0.09860596138652154,91320000512.0,0.12600000202655792
197,457615,213.90093,-1.98133,0.09737549049988317,31000000512.0,0.04780000075697899
198,485099,214.02761,-1.77265,0.0,50079997952.0,0.09749999642372131
199,457623,213.93658,-1.99756,0.0,50450001920.0,0.12020000070333481
200,544225,214.55856,-1.0462,0.0,1508999936.0,0.08209999650716782
201,511488,214.4622,-1.25019,0.0,37589999616.0,0.12080000340938568
202,492031,214.44061,-1.37566,0.16823688786663862,8067999744.0,0.12240000069141388
203,492043,214.42026,-1.50661,0.0,5055000064.0,0.08190000057220459
204,507724,214.32652,-1.61008,0.0,98870001664.0,0.1274999976158142
205,492061,214.60086,-1.35121,0.0,13989999616.0,0.12530000507831573
206,492092,214.65858,-1.49911,0.03123513810894866,1906000000.0,0.05469999834895134
207,485192,214.38767,-1.81021,0.0,12970000384.0,0.12430000305175781
208,485226,214.53935,-1.85477,0.0038038056649735874,43989999616.0,0.12389999628067017
209,507763,214.46329,-1.74707,0.0699763892425417,5376999936.0,0.05460000038146973
210,485225,214.53305,-1.79487,0.0,39260000256.0,0.12680000066757202
211,507760,214.39048,-1.67353,0.19460721868261524,64619999232.0,0.13729999959468842
212,507761,214.39788,-1.7111,0.0,53850001408.0,0.12530000507831573
213,485224,214.52682,-1.8198,0.0036246312538949672,10149999616.0,0.05490000173449516
214,485194,214.44791,-1.7598,0.0,36589998080.0,0.12759999930858612
215,485227,214.55609,-1.92812,0.1984453244361916,32299999232.0,0.1256999969482422
216,511582,214.96847,-1.30243,0.0,103999995904.0,0.13750000298023224
217,511535,214.69854,-1.18198,0.0,98700001280.0,0.08229999989271164
218,511587,215.0018,-1.13983,0.0,79389999104.0,0.14550000429153442
219,511532,214.69441,-1.13733,0.0,110299996160.0,0.08229999989271164
220,511586,215.0075,-1.3151,0.0,58029998080.0,0.13850000500679016
221,511588,215.04376,-1.1509,0.0012901051973150915,19879999488.0,0.120899997651577
222,492149,215.06076,-1.43142,0.0,104800002048.0,0.13940000534057617
223,492148,215.02807,-1.44051,0.1292909885304344,40900001792.0,0.12489999830722809
224,492096,214.68001,-1.42346,0.05171412140141512,159200002048.0,0.12520000338554382
225,492093,214.66,-1.4757,0.0,103799996416.0,0.10249999910593033
226,492121,214.80569,-1.4032,0.23768787749616968,28110000128.0,0.10220000147819519
227,507802,214.63302,-1.71298,0.03044534484296243,114000003072.0,0.12549999356269836
228,507791,214.57372,-1.65599,0.0,39010000896.0,0.11969999969005585
229,485268,214.664,-1.78439,0.14464035334723033,48299999232.0,0.11990000307559967
230,507808,214.64664,-1.62209,0.00612282938276331,54150000640.0,0.12129999697208405
231,507847,214.69771,-1.61811,0.0,137100001280.0,0.11980000138282776
232,507790,214.57274,-1.75252,0.0,54840000512.0,0.12470000237226486
233,507799,214.63245,-1.68418,0.0,40830001152.0,0.11999999731779099
234,485271,214.66921,-1.80547,0.0,66709999616.0,0.12020000070333481
235,485229,214.57734,-1.84649,0.0,67569999872.0,0.12559999525547028
236,485230,214.57937,-1.83038,0.18147204937218156,202200006656.0,0.1257999986410141
237,507899,214.84204,-1.68233,0.0,10240000000.0,0.08219999819993973
238,507858,214.79284,-1.67703,0.0,41089998848.0,0.10000000149011612
239,485278,214.72794,-1.8703,0.0,19910000640.0,0.09929999709129333
240,485310,214.84475,-1.78117,0.0,11340000256.0,0.05550000071525574
241,485308,214.82332,-1.95872,0.06435381692681842,45510000640.0,0.07720000296831131
242,485356,215.21726,-1.94779,0.0,39809998848.0,0.10199999809265137
243,504369,215.22535,-1.96702,0.0,37160001536.0,0.10180000215768814
244,504342,215.02748,-1.96721,0.0,24960000000.0,0.12600000202655792
245,504344,215.08377,-1.98606,0.0,21780000768.0,0.10100000351667404
246,485362,215.24606,-1.88305,0.0,6654000128.0,0.05480000004172325
247,485339,215.08655,-1.87014,0.0,51320000512.0,0.13899999856948853
248,492197,215.28365,-1.39244,0.0,11409999872.0,0.054999999701976776
249,511640,215.27219,-1.30004,0.0,42730000384.0,0.1388999968767166
250,544369,215.1942,-0.89251,0.0,24839999488.0,0.125900000333786
251,492206,215.35295,-1.50446,0.0,9939000320.0,0.08399999886751175
252,511613,215.16703,-1.28236,0.0,54250000384.0,0.13819999992847443
253,511643,215.28064,-1.12385,0.0,63850000384.0,0.12950000166893005
254,507974,215.28741,-1.57225,0.0,18680000512.0,0.09520000219345093
255,492169,215.14654,-1.41344,0.00905952520311703,121899999232.0,0.08219999819993973
256,492173,215.20169,-1.43552,0.014210694945498235,154700005376.0,0.1379999965429306
257,485376,215.31498,-1.80928,0.07938839977431576,4515999744.0,0.05490000173449516
258,508002,215.41595,-1.66291,0.014442390810812266,47289999360.0,0.10019999742507935
259,508011,215.45198,-1.6566,0.13872349940215886,52139999232.0,0.10170000046491623
260,508005,215.42533,-1.68735,0.0,206300004352.0,0.10140000283718109
261,485406,215.4375,-1.76736,0.0,34300000256.0,0.10019999742507935
262,492246,215.55927,-1.4436,0.0,32189999104.0,0.10260000079870224
263,511669,215.41095,-1.15448,0.14016290648009244,21820000256.0,0.12610000371932983
264,37036,215.51946,-1.05438,0.0010340332381677756,45440000000.0,0.08290000259876251
265,544434,215.5597,-0.97436,0.0,48569999360.0,0.10239999741315842
266,492233,215.48003,-1.40059,0.0,32519999488.0,0.08349999785423279
267,507977,215.37709,-1.55276,0.0,10360000512.0,0.10209999978542328
268,508012,215.44976,-1.53427,0.0,91230003200.0,0.10260000079870224
269,511668,215.40847,-1.12523,0.0,41220001792.0,0.10270000249147415
270,492232,215.45638,-1.33838,0.0,26850000896.0,0.08370000123977661
271,492234,215.50268,-1.45999,0.0,15370000384.0,0.09470000118017197
272,492230,215.44177,-1.38764,0.0,1350000000.0,0.05510000139474869
273,508073,215.84631,-1.72311,0.0013804899600773502,79270002688.0,0.09210000187158585
274,485463,215.8166,-1.82092,0.0,48279998464.0,0.1273999959230423
275,485459,215.7864,-1.85699,0.038487331474628635,84080001024.0,0.12800000607967377
276,485435,215.68265,-1.90412,0.0494370923318457,4887000064.0,0.10109999775886536
277,485461,215.79856,-1.87185,0.15574017735885531,255800000512.0,0.1274999976158142
278,485458,215.73217,-1.82555,0.0,50780000256.0,0.13040000200271606
279,504474,215.82738,-1.97697,0.09508478920313873,105200001024.0,0.1386999934911728
280,508102,215.90465,-1.62499,0.0,5845000192.0,0.13079999387264252
281,485436,215.68987,-1.86422,0.0,49760002048.0,0.09120000153779984
282,485467,215.85791,-1.77554,0.0,93890002944.0,0.13109999895095825
283,485434,215.66928,-1.89003,0.0,48569999360.0,0.12999999523162842
284,511761,215.88423,-1.23252,0.0,43640000512.0,0.12790000438690186
285,511765,215.91147,-1.23911,0.01769572414129781,36239998976.0,0.11919999867677689
286,511756,215.87068,-1.25297,0.006850763727986621,103099998208.0,0.13779999315738678
287,508138,216.07368,-1.58417,0.0,26850000896.0,0.0560000017285347
288,492267,215.75827,-1.43905,0.0,20870000640.0,0.054999999701976776
289,508104,215.92093,-1.64341,0.0,71490002944.0,0.13920000195503235
290,508137,216.06868,-1.6272,0.0,47789998080.0,0.09279999881982803
291,508107,215.95568,-1.63212,0.0,42909999104.0,0.12620000541210175
292,485506,216.11642,-1.82326,0.014447970232674115,200900001792.0,0.08309999853372574
293,508180,216.15566,-1.63891,0.01735792964244363,98360000512.0,0.05559999868273735
294,485498,216.12796,-1.88036,0.0,1104000057344.0,0.13989999890327454
295,508093,215.94532,-1.64376,0.0,79249997824.0,0.12800000607967377
296,508110,215.96866,-1.61893,0.0,8531999744.0,0.05590000003576279
297,511789,215.9925,-1.12841,0.0,665100032.0,0.03440000116825104
298,511825,216.19107,-1.28872,0.0,67200000000.0,0.10350000113248825
299,492322,216.08095,-1.43096,0.0,2360999936.0,0.05490000173449516
300,511822,216.14191,-1.09305,0.0,23449999360.0,0.10409999638795853
301,511824,216.15838,-1.09646,0.0,61399998464.0,0.13819999992847443
302,492351,216.16536,-1.4899,0.0975955325753051,42029998080.0,0.08299999684095383
303,511763,215.89116,-1.23492,0.041758484920580694,38340001792.0,0.12800000607967377
304,511768,215.93876,-1.27377,0.09354610071582356,90529996800.0,0.13289999961853027
305,511792,216.03205,-1.21514,0.07863892100493816,3598000128.0,0.05000000074505806
306,511762,215.88761,-1.26763,0.0,92580003840.0,0.1396999955177307
307,508142,216.12254,-1.55821,0.0,53600002048.0,0.09120000153779984
308,508045,215.62351,-1.63139,0.0007462264539614594,12910000128.0,0.1005999967455864
309,508132,216.07695,-1.60996,0.07724738937439815,56960000000.0,0.09099999815225601
310,508074,215.84808,-1.69168,0.0003284765944479186,29649999872.0,0.09149999916553497
311,485504,216.10106,-1.7649,0.0,13939999744.0,0.05609999969601631
312,485413,215.53472,-1.85988,0.00279863283506799,6226999808.0,0.03460000082850456
313,485414,215.55069,-1.89123,0.0,3113000.0,0.0035000001080334187
314,508111,215.97582,-1.60545,0.0,81039998976.0,0.12759999930858612
315,485505,216.11359,-1.80287,0.11693459743862529,101500002304.0,0.08380000293254852
316,511887,216.51595,-1.2222,0.0,24340000768.0,0.08299999684095383
317,492384,216.39463,-1.37613,0.0,21560000512.0,0.05550000071525574
318,511863,216.28745,-1.11349,0.0,1762000000.0,0.008799999952316284
319,511867,216.38846,-1.11396,0.3522291202812785,54590001152.0,0.054999999701976776
320,511832,216.26876,-1.13815,0.089131862769461,70780002304.0,0.13120000064373016
321,492414,216.50321,-1.4118,0.0,8295000064.0,0.05490000173449516
322,511865,216.31907,-1.13127,0.3159736549968519,20660000768.0,0.08449999988079071
323,511835,216.28067,-1.12806,0.08879054013290558,142100004864.0,0.1339000016450882
324,492390,216.38909,-1.49994,0.1893682762428996,6744999936.0,0.054999999701976776
325,492411,216.47954,-1.47142,0.0,49170001920.0,0.05559999868273735
326,492408,216.46435,-1.47548,0.0,1550000000.0,0.054999999701976776
327,511864,216.3076,-1.09949,0.03133403822482506,7504999936.0,0.05559999868273735
328,508225,216.32145,-1.52679,0.0,20390000640.0,0.0737999975681305
329,497151,216.29435,-1.07701,0.0,35259998208.0,0.133200004696846
330,485558,216.3372,-1.88392,0.06461329405462732,10860000256.0,0.08940000087022781
331,508222,216.40923,-1.62239,0.0,1116999936.0,0.08100000023841858
332,508183,216.18113,-1.64161,0.0,32939999232.0,0.09130000323057175
333,508184,216.18104,-1.5703,0.0,53240000512.0,0.057100001722574234
334,508224,216.32176,-1.66892,0.0,14449999872.0,0.08919999748468399
335,508187,216.19125,-1.59904,0.0,56969998336.0,0.09229999780654907
336,508188,216.20794,-1.67721,0.0,4963999744.0,0.05640000104904175
337,485523,216.29218,-1.8037,0.0,4893000192.0,0.05490000173449516
338,508144,216.12634,-1.62837,0.0,21820000256.0,0.05700000002980232
339,504574,216.23296,-1.95776,0.0,93459996672.0,0.1459999978542328
340,508181,216.15811,-1.63227,0.05486119017548391,56240001024.0,0.054999999701976776
341,485507,216.14495,-1.73786,0.0773297266338272,22040000512.0,0.10339999943971634
342,485529,216.24766,-1.86855,0.24617784308816199,898600000.0,0.03020000085234642
343,511921,216.67456,-1.14923,0.11257328514659534,1018000000.0,0.03060000017285347
344,492447,216.67527,-1.36331,0.0,11829999616.0,0.08320000022649765
345,511890,216.53658,-1.20228,0.08039289242869663,40249999360.0,0.05550000071525574
346,492417,216.53974,-1.30739,0.007891813292375737,1274000000.0,0.0560000017285347
347,544755,216.8207,-0.92122,0.10960529299000621,46479998976.0,0.053599998354911804
348,511923,216.69281,-1.11889,0.0,1744999936.0,0.03519999980926514
349,492420,216.58759,-1.39181,0.062049624040111315,123600003072.0,0.09960000216960907
350,508320,216.65219,-1.51751,0.0,37850001408.0,0.09260000288486481
351,492419,216.56604,-1.30001,0.0,61199998976.0,0.0997999981045723
352,511920,216.61254,-1.1688,0.04314769798582951,9539999744.0,0.08309999853372574
353,511892,216.55728,-1.18999,0.0,66219999232.0,0.0551999993622303
354,511945,216.74677,-1.23289,0.0,78609997824.0,0.09929999709129333
355,485585,216.58568,-1.79085,0.0,6728000000.0,0.05510000139474869
356,508312,216.59878,-1.59374,0.0,13429999616.0,0.05559999868273735
357,508265,216.45796,-1.57109,0.0,80050003968.0,0.1388999968767166
358,508268,216.52019,-1.53894,0.0,13589999616.0,0.05480000004172325
359,508274,216.57005,-1.53538,0.07411252447585989,5614000128.0,0.054999999701976776
360,508318,216.63567,-1.58867,0.0,100099997696.0,0.13940000534057617
361,485579,216.54477,-1.84054,0.0,2702000128.0,0.0738999992609024
362,485577,216.4625,-1.81528,0.0028873879730712242,47389999104.0,0.08910000324249268
363,485584,216.58445,-1.84371,0.020446760663849567,1151000064.0,0.05640000104904175
364,508316,216.63228,-1.69992,0.0,23470000128.0,0.08250000327825546
365,508321,216.6604,-1.64375,0.0,5088999936.0,0.05660000070929527
366,504614,216.45715,-1.96675,0.0,55670001664.0,0.0737999975681305
367,511986,216.98919,-1.23513,0.0,38810001408.0,0.13179999589920044
