,GAMA_ID,RA,DEC,LENS_SCORE
54,511436,214.18711,-1.61367,0.08055028688598427
55,511427,214.14482,-1.57542,0.02504123616516665
56,497050,214.0008,-1.10422,0.062045692755659396
57,514025,214.06969,-1.23486,0.002654570870107185
58,463641,213.95529,-1.31607,0.10006199018192208
59,497049,213.95763,-1.0952,0.011249915943072012
60,463598,213.7631,-1.32367,0.008603908269089482
61,460767,213.79607,-1.63524,0.10265595430866722
62,511457,214.29126,-1.16416,0.06811308531478692
63,511455,214.23165,-1.17675,0.09048352276947708
64,511459,214.31602,-1.28295,0.1708083787411102
65,507721,214.31789,-1.58923,0.11025085649653782
66,514031,214.17251,-1.21444,0.06248617162180174
67,511430,214.16073,-1.57357,0.07655727873779555
68,460847,213.92872,-1.76747,0.06625433891316541
69,511431,214.17405,-1.65904,0.09860596138652154
70,457615,213.90093,-1.98133,0.09737549049988317
71,492031,214.44061,-1.37566,0.16823688786663862
72,492092,214.65858,-1.49911,0.03123513810894866
73,485226,214.53935,-1.85477,0.0038038056649735874
74,507763,214.46329,-1.74707,0.0699763892425417
75,507760,214.39048,-1.67353,0.19460721868261524
76,485224,214.52682,-1.8198,0.0036246312538949672
77,485227,214.55609,-1.92812,0.1984453244361916
78,511588,215.04376,-1.1509,0.0012901051973150915
79,492148,215.02807,-1.44051,0.1292909885304344
80,492096,214.68001,-1.42346,0.05171412140141512
81,492121,214.80569,-1.4032,0.23768787749616968
82,507802,214.63302,-1.71298,0.03044534484296243
83,485268,214.664,-1.78439,0.14464035334723033
84,507808,214.64664,-1.62209,0.00612282938276331
85,485230,214.57937,-1.83038,0.18147204937218156
86,485308,214.82332,-1.95872,0.06435381692681842
87,492169,215.14654,-1.41344,0.00905952520311703
88,492173,215.20169,-1.43552,0.014210694945498235
89,485376,215.31498,-1.80928,0.07938839977431576
90,508002,215.41595,-1.66291,0.014442390810812266
91,508011,215.45198,-1.6566,0.13872349940215886
92,511669,215.41095,-1.15448,0.14016290648009244
93,37036,215.51946,-1.05438,0.0010340332381677756
94,508073,215.84631,-1.72311,0.0013804899600773502
95,485459,215.7864,-1.85699,0.038487331474628635
96,485435,215.68265,-1.90412,0.0494370923318457
97,485461,215.79856,-1.87185,0.15574017735885531
98,504474,215.82738,-1.97697,0.09508478920313873
99,511765,215.91147,-1.23911,0.01769572414129781
100,511756,215.87068,-1.25297,0.006850763727986621
101,485506,216.11642,-1.82326,0.014447970232674115
102,508180,216.15566,-1.63891,0.01735792964244363
103,492351,216.16536,-1.4899,0.0975955325753051
104,511763,215.89116,-1.23492,0.041758484920580694
105,511768,215.93876,-1.27377,0.09354610071582356
106,511792,216.03205,-1.21514,0.07863892100493816
107,508045,215.62351,-1.63139,0.0007462264539614594
108,508132,216.07695,-1.60996,0.07724738937439815
109,508074,215.84808,-1.69168,0.0003284765944479186
110,485413,215.53472,-1.85988,0.00279863283506799
111,485505,216.11359,-1.80287,0.11693459743862529
112,511867,216.38846,-1.11396,0.3522291202812785
113,511832,216.26876,-1.13815,0.089131862769461
114,511865,216.31907,-1.13127,0.3159736549968519
115,511835,216.28067,-1.12806,0.08879054013290558
116,492390,216.38909,-1.49994,0.1893682762428996
117,511864,216.3076,-1.09949,0.03133403822482506
118,485558,216.3372,-1.88392,0.06461329405462732
119,508181,216.15811,-1.63227,0.05486119017548391
120,485507,216.14495,-1.73786,0.0773297266338272
121,485529,216.24766,-1.86855,0.24617784308816199
122,511921,216.67456,-1.14923,0.11257328514659534
123,511890,216.53658,-1.20228,0.08039289242869663
124,492417,216.53974,-1.30739,0.007891813292375737
125,544755,216.8207,-0.92122,0.10960529299000621
126,492420,216.58759,-1.39181,0.062049624040111315
127,511920,216.61254,-1.1688,0.04314769798582951
128,508274,216.57005,-1.53538,0.07411252447585989
129,485577,216.4625,-1.81528,0.0028873879730712242
130,485584,216.58445,-1.84371,0.020446760663849567
131,511993,217.0287,-1.10072,0.07581926658101898
132,511983,216.97529,-1.24676,0.017147764734388695
133,511984,216.97667,-1.21989,0.09343084980712955
134,508358,216.84013,-1.56554,0.06566431724517673
135,508310,216.66245,-1.59513,0.0135411839099634
136,508352,216.83239,-1.67321,0.05820602754069073
137,485608,216.67004,-1.71774,0.17117183002508135
138,485651,216.88566,-1.71081,0.06993131512631166
139,485679,217.00945,-1.85144,0.15763907223769164
140,504730,217.06491,-1.98251,0.12957728335688906
141,504771,217.26708,-1.94901,0.0791545540339189
142,508470,217.09628,-1.53664,0.0026494181272772896
143,485778,217.28002,-1.70054,0.09724841817176713
144,512072,217.40464,-1.21603,0.0592614248508834
145,508565,217.38556,-1.51078,0.19127238569073446
146,492599,217.29766,-1.31916,0.166203532041891
147,485833,217.56867,-1.75699,0.08279534526597285
148,485834,217.57879,-1.7877,0.06075123273928618
149,508599,217.61447,-1.5774,0.13358368234961043
150,508632,217.64673,-1.66714,0.1528239134848314
151,504830,217.44072,-1.92325,0.11684815169193595
152,512110,217.60905,-1.13174,0.0715249385957481
153,508639,217.729,-1.52735,0.035137598752857206
154,485880,217.70911,-1.71206,0.07313738621979365
155,508638,217.72923,-1.64419,0.0006914146148973802
156,508670,217.84164,-1.66386,0.01606720596327914
157,485919,217.82585,-1.81538,0.07896632536958176
158,485921,217.83385,-1.75092,0.0982905873786141
159,512204,218.06244,-1.17295,0.007916328850928231
160,492727,218.09391,-1.39696,0.0582571201609721
161,508665,217.92053,-1.49801,0.0557242668450445
162,492697,217.89992,-1.29628,0.002557512687127847
163,485971,217.97497,-1.77881,0.09073324542315678
164,504962,218.00788,-1.97706,0.0022769169657355284
165,512254,218.31596,-1.14011,0.0430757889600614
166,492762,218.31299,-1.35545,0.14285714285714285
167,492764,218.32004,-1.25261,0.06405400508742246
168,508629,217.69249,-1.67363,0.041563836427392774
169,485835,217.58796,-1.78843,0.002526797881227919
170,485866,217.55467,-1.72059,0.20270690271027067
171,485885,217.7579,-1.71722,0.13211945908394854
172,485929,217.84163,-1.72218,0.1335654650343288
173,485873,217.75015,-1.80042,0.34945602815717053
174,512313,218.44192,-1.0723,0.09138944417515185
175,512310,218.39294,-1.12189,0.0772536062118074
176,512312,218.40564,-1.08581,0.0670281216582188
177,492770,218.37314,-1.28629,0.0012502088609101353
178,512353,218.58323,-1.2256,0.09058977203565836
179,48803,218.61682,-0.70611,0.012548057887650179
180,508751,218.15651,-1.53013,0.029507000261655418
181,508680,217.9022,-1.59245,0.11901148575377961
182,508704,217.96759,-1.47929,0.0908703842021405
183,508756,218.19625,-1.59532,0.14032799235277504
184,508674,217.8561,-1.47254,0.21437128039409828
185,508748,218.11624,-1.5521,0.08427457935848932
186,492892,218.81871,-1.33565,0.1177515276068983
187,492941,218.85669,-1.39907,0.19686086851350826
188,492851,218.64203,-1.42283,0.060842512219206224
189,486099,218.531,-1.70453,0.08888705897958342
190,508867,218.69781,-1.47499,0.02370965432140868
191,486136,218.58052,-1.73644,0.002598255170373304
192,508832,218.58434,-1.50543,0.01891332752576012
193,505077,218.48096,-1.93108,0.04856433565162435
194,512524,219.06928,-1.1312,0.09957583346858388
195,512447,218.96701,-1.12284,0.08904288447939344
196,492957,218.99465,-1.28708,0.10974319676845253
197,512479,219.00339,-1.13375,0.07810573980131962
198,492984,219.07022,-1.38696,0.0004889192285572487
199,486214,218.93696,-1.85635,0.17815297474221325
200,505311,219.18296,-1.93698,0.08282425893989169
201,508943,219.04471,-1.50268,0.13491770080732285
202,486303,219.42923,-1.79517,0.04495439124899303
203,509005,219.30462,-1.4703,0.07713022460220217
204,509012,219.41617,-1.60077,0.016469029793397132
205,512544,219.20127,-1.1901,0.004239799599469863
206,505397,219.69036,-1.91699,0.1331882123393082
207,505365,219.49743,-1.94476,0.07645864229113292
208,486353,219.69992,-1.81059,0.052346056609401635
209,505427,219.77543,-1.86325,0.11141762245257075
210,509080,219.66128,-1.56507,0.2656125477568647
211,509041,219.53765,-1.63482,0.08412230466998666
212,509084,219.69453,-1.5015,0.11134852979242778
213,505392,219.67419,-1.84794,0.06782954778028877
214,509037,219.55218,-1.51702,0.09454034942809503
215,512721,219.75956,-1.18866,0.006366894281540555
216,512685,219.70445,-1.12633,0.09125046923063485
217,486438,220.03204,-1.63857,0.06010085772715764
218,509131,219.82383,-1.47334,0.052670091421856156
219,486394,219.85357,-1.7851,0.10745150203353088
220,505441,219.86678,-1.91433,0.30061991539680055
221,493208,219.96672,-1.26623,0.02806632164454627
222,493212,220.00337,-1.3205,0.16569100695022623
223,512727,219.81327,-1.11792,0.15307483854061216
224,493210,219.98903,-1.39018,0.004244343255417823
225,493209,219.97039,-1.36388,0.052244944793156646
226,493173,219.84767,-1.31977,0.1283395588847928
227,493172,219.82751,-1.3069,0.252347549315637
228,493251,220.13042,-1.29692,0.10986253905561719
229,486539,220.33806,-1.75286,0.05156397950752863
230,505492,220.10639,-1.88388,0.18917136374977106
231,486459,220.18185,-1.70024,0.18422102009406088
232,493248,220.1219,-1.32515,0.08783828415213057
233,512875,220.75902,-1.08142,0.06701986349373486
234,493290,220.22575,-1.22722,0.08044604663175263
235,493336,220.36688,-1.26264,0.0969888207918614
236,493411,220.81634,-1.28403,0.026114173959252328
237,486542,220.35082,-1.71209,0.05801440963928847
238,486433,219.92655,-1.80053,0.0016402163979065982
239,505490,220.10001,-1.84601,0.13545072325398114
240,512916,221.04933,-1.05897,0.0009021136140045885
241,493403,220.82738,-1.25345,0.04802600512809716
242,486618,220.57877,-1.66922,0.06657962955823106
243,505565,220.48564,-1.90741,0.11077528021642788
244,505599,220.67287,-1.86035,0.09544896554005836
245,512960,221.16595,-1.08465,0.0007587739484011935
246,512959,221.15161,-1.05971,0.005493657700831917
247,493501,221.37168,-1.18575,0.0013826699750989528
248,486686,220.94959,-1.73877,0.0759377081952869
249,509372,221.05566,-1.45791,0.011227540585355328
250,486681,220.90913,-1.8039,0.0028770296908032685
251,513046,221.51071,-1.01216,0.0008579439253935065
252,513064,221.58596,-1.0889,0.001110688545337058
253,513032,221.469,-1.01223,0.13615085900219967
254,493538,221.51496,-1.20035,0.11221333810362127
255,509397,221.19367,-1.51911,0.0992465674104271
256,509393,221.23435,-1.48026,0.0896720577289536
257,493568,221.55681,-1.34972,0.0012793093509777117
258,509506,221.55,-1.51825,0.07956863610299403
259,509468,221.5279,-1.39137,0.11325460020648556
260,505775,221.67527,-1.96298,0.06260886984105493
261,509466,221.51662,-1.53429,0.11275790731689414
262,509508,221.57131,-1.57293,0.061900972536513464
263,509510,221.60268,-1.55182,0.0849755212856914
264,505800,221.8288,-1.86378,0.003208247469875787
265,493617,221.82809,-1.26293,0.05669602292017222
266,513109,221.75806,-1.09644,0.08080016002783924
267,493652,221.84753,-1.19549,0.0032363082180118124
268,493659,221.90073,-1.21108,0.11940195952108235
269,513145,221.83666,-1.00169,0.12279469305192704
270,493610,221.73354,-1.29285,0.06445793703345916
271,486874,221.90979,-1.72995,0.0026563300029089805
272,486863,221.91649,-1.74942,0.2477474443817528
273,486873,221.9053,-1.76514,0.06829435122988307
274,486872,221.88823,-1.64567,0.04942557034664029
275,509559,221.89948,-1.46221,0.005964439347156886
276,513179,222.04728,-1.09327,0.1114897943003082
277,493702,222.02242,-1.1827,0.09397413237923674
278,509625,222.20935,-1.44546,0.0014974438243313534
279,505866,222.14168,-1.82486,0.07725308179037702
280,505952,222.40681,-1.9711,0.03215451196282527
281,493778,222.41454,-1.28878,0.00024129280140099246
282,493812,222.52658,-1.16133,0.006648354757102423
283,486997,222.53035,-1.59707,0.09660188041688254
284,506009,222.67346,-1.77673,0.08338283688402087
285,506134,223.3884,-1.90577,0.058368403533181505
286,546056,222.85212,-0.93952,0.007671095049806735
287,513277,222.88327,-0.9929,0.09375122494057751
288,493862,222.80458,-1.30577,0.056836753417376915
289,513244,222.57997,-1.11319,0.001172649278238829
290,493834,222.70627,-1.24328,0.009956955768501351
291,493839,222.62609,-1.14281,0.12459321069127546
292,493905,222.91752,-1.19808,0.07121568714082575
293,487023,222.72904,-1.65252,0.0021922587887633653
294,509726,222.63702,-1.48527,0.0008184648983602039
295,506025,222.66734,-1.80237,0.17051736148117216
296,487027,222.67912,-1.7149,0.04272284213045981
297,486957,222.37248,-1.77576,0.11757374432036143
298,509651,222.40787,-1.547,0.11760776736140054
299,506001,222.68978,-1.79803,0.1273255182588703
300,513328,223.32676,-1.0337,0.0012496433536562247
301,49963,223.29062,-0.63913,0.07121182563319985
302,487114,222.99701,-1.57379,0.10678849562670614
303,506060,222.96439,-1.80677,0.018397815097565516
304,513344,223.47337,-1.08777,0.1297238592049975
305,513330,223.35793,-0.9925,0.08794764196238282
306,513331,223.42491,-1.04138,0.07678285681627796
307,487168,223.22505,-1.6796,0.07746815451266002
308,509889,223.28556,-1.35502,0.00015813709607717712
309,509885,223.22123,-1.52318,0.05169082910885472
310,509878,223.23083,-1.49174,0.18631923973080963
311,509940,223.49589,-1.40265,0.062339782253117586
312,748478,212.08908,0.22076,0.004280136430943361
313,463225,212.16166,-1.28865,0.041392353060472335
314,484908,213.24338,-1.80672,0.002781265574451496
315,740257,216.20894,-1.67022,0.004405110437624029
316,485689,216.99521,-1.7466,0.0010766924025686
317,545418,219.47523,-0.94077,0.13221707859594417
318,512787,220.07638,-1.166,0.1341577041317502
319,505682,221.16432,-1.96137,0.004623854097670503
320,567788,213.16782,-0.51715,0.0709146764044179
321,78865,218.9236,0.02456,0.019492619520029928
322,569590,219.4679,-0.46833,0.06302713972823497
323,164638,178.12956,-2.84878,0.03951908719512202
324,117410,178.09111,-2.96324,0.0895623507415756
325,164632,178.08612,-2.8703,0.09697335952725715
326,164618,178.05159,-2.80493,0.10336618156879293
327,117403,178.0386,-2.91684,0.0791612863191036
328,164655,178.02611,-2.87659,0.03392809571384398
329,164555,177.99935,-2.8903,0.043816576950725133
330,164543,177.94496,-2.85399,0.022320635169319075
331,117373,177.92703,-2.95279,0.09430182447683735
332,117383,177.90493,-2.96562,0.055167020469095704
333,117364,177.86109,-2.9409,0.052866572615892705
334,117325,177.83813,-2.91794,0.12883380019968949
335,117313,177.79765,-2.99132,0.15649452513664758
336,117295,177.76545,-2.96939,0.10641223267100318
337,117285,177.74728,-2.92364,0.06533998527380142
338,117272,177.71384,-2.97055,0.04995027097283669
339,164472,177.70675,-2.83877,0.09217203777425688
340,164470,177.68659,-2.79505,0.1104108527219769
341,164479,177.6572,-2.81587,0.35679896157585733
342,117225,177.63686,-2.9704,0.01513695841768512
343,117207,177.64055,-2.90929,0.11421412332187676
344,164451,177.58506,-2.81094,0.0376214418527297
345,164407,177.47961,-2.82219,0.06407458346251904
346,164379,177.39543,-2.85001,0.009596065324720092
347,164334,177.23136,-2.81108,0.014896865583675967
348,164332,177.23013,-2.86783,0.10226291835381612
349,117110,177.21011,-2.9431,0.0931269092263915
350,117107,177.16652,-2.91523,0.11410974097399182
351,117104,177.12834,-2.94558,0.04868630407897656
352,117072,177.05374,-2.92614,0.005943612026829897
353,117041,176.93446,-2.90422,0.08141311389196072
354,164236,176.84655,-2.83477,0.09011140159268967
355,164154,176.59176,-2.78386,0.05810741490243419
356,116948,176.57303,-2.94694,0.10410335525730278
357,116941,176.54135,-2.95641,0.06061965248839571
358,116896,176.43434,-2.91137,0.11061941607274102
359,116893,176.42242,-2.95617,0.0841357468444132
360,164110,176.38821,-2.80113,0.10814609962301865
361,164053,176.28035,-2.79821,0.01395706925435774
362,164029,176.19932,-2.82812,0.14088892576808007
363,163993,176.01887,-2.81725,0.11109998718266145
364,116765,175.95391,-2.98964,0.06547403284004512
365,163970,175.87779,-2.84823,0.033902108077381456
366,163969,175.87041,-2.83294,0.06968239070718438
367,163968,175.8611,-2.88536,0.13558920203122854
368,163961,175.77102,-2.83063,0.06566316478557264
369,163924,175.53905,-2.81251,0.011344613948962686
370,163916,175.47201,-2.78474,0.04358613316538039
371,163884,175.42584,-2.85891,0.0483060026405714
372,116659,175.37165,-2.89841,0.06520540732280526
373,116628,175.35342,-2.92533,0.05107337300188062
374,163879,175.31812,-2.81967,0.06302831056489629
375,163835,175.29956,-2.86196,0.01153682856212241
376,163834,175.29666,-2.82127,0.013924956018298766
377,116603,175.29311,-2.94463,0.07292219348066692
378,163839,175.21663,-2.86316,0.008474088420097323
379,116559,175.14027,-2.94114,0.05582415337758438
380,163797,175.12253,-2.83553,0.07969731384335178
381,163792,175.06457,-2.79109,0.008864294134442749
382,163787,175.03037,-2.86033,0.09096770606558499
383,163754,174.88637,-2.79584,0.046587422877082056
384,116485,174.8143,-2.90959,0.06489257933873348
385,116441,174.55775,-2.88952,0.03368252758491356
386,116436,174.54509,-2.95657,0.07164257527782764
387,116410,174.50661,-2.89624,0.006008426686761387
388,116409,174.49472,-2.99559,0.05511546874248526
389,163653,174.48572,-2.84312,0.07603482981400755
390,163645,174.43886,-2.8651,0.08288947712066354
391,116387,174.3582,-2.98245,0.009992195283856205
392,163611,174.35454,-2.87175,0.017503191607354845
393,163608,174.28828,-2.78933,0.06696957344041052
394,116369,174.2624,-2.94362,0.055590208473191516
395,163588,174.25323,-2.79692,0.10740073224870554
396,163583,174.19783,-2.80131,0.026383637381727502
397,163581,174.17801,-2.85166,0.09410262300829313
398,116275,174.09319,-2.94251,0.05637978441834584
399,163517,174.0581,-2.87065,0.06369892553883674
400,165729,182.89191,-2.85942,0.11918038974327301
401,118526,182.87062,-2.91988,0.08662567756854166
402,118496,182.77053,-2.99659,0.19870952279361986
403,165700,182.7093,-2.78716,0.055778528156620225
404,165709,182.6824,-2.86122,0.06304569952506883
405,118486,182.64357,-2.92972,0.07243239954838954
406,165646,182.37095,-2.86916,0.05257245334575696
407,118425,182.35772,-2.96898,0.06535887862119556
408,118401,182.24511,-2.9544,0.08762896599561602
409,165617,182.21612,-2.81013,0.1100667733886401
410,165550,182.04429,-2.8428,0.06354104757292073
411,165547,182.03179,-2.88211,0.08683057027349832
412,118280,181.60678,-2.95966,0.0541131086776393
413,118211,181.53786,-2.94817,0.12953533695580635
414,165449,181.41536,-2.89151,0.07692307692307693
415,165415,181.28032,-2.77858,0.062124500348507694
416,118107,181.2622,-2.9363,0.0736421034088872
417,118111,181.16585,-2.96737,0.09425704143953845
418,118082,181.05507,-2.91765,0.09237835787113262
419,118059,180.8451,-2.99475,0.07491544357062763
420,165330,180.7164,-2.79722,0.0987341214669814
421,165315,180.69252,-2.87323,0.09973533991127446
422,165297,180.66822,-2.81906,0.07877660640256003
423,118014,180.67785,-2.9719,0.001214959696820034
424,118005,180.54316,-2.95967,0.07772974320360496
425,165259,180.44234,-2.82167,0.33577011436000975
426,165230,180.38966,-2.85828,0.08964965158505514
427,165229,180.38983,-2.87481,0.1440684513771519
428,165217,180.31672,-2.88417,0.0721327238732451
429,165204,180.29639,-2.87303,0.05792636971965844
430,165202,180.28363,-2.7947,0.06809385762508469
431,165201,180.27871,-2.85484,0.06850262375131179
432,165033,179.66441,-2.90304,0.07399028903994698
433,117767,179.59659,-2.94218,0.1564604750800489
434,164990,179.38151,-2.79847,0.12437668940025767
435,164932,179.08498,-2.8655,0.08332105112177213
436,164906,179.0133,-2.88746,0.061252766790902205
437,117656,178.97423,-2.99315,0.09711988385181665
438,164893,178.8498,-2.83581,0.07270987152689926
439,117620,178.84533,-2.96022,0.0009521487626322267
440,164871,178.78124,-2.90332,0.01965313176030054
441,117577,178.678,-2.92001,0.01577155437684911
442,164760,178.4961,-2.79231,0.1940550423581788
443,164695,178.29797,-2.83386,0.08710778299214274
444,117476,178.30316,-2.94589,0.057617924938375566
445,117438,178.1842,-2.9964,0.062258470046577495
446,164676,178.16722,-2.87796,0.08464359237334768
447,119213,185.92015,-2.93509,0.007956270649982887
448,119153,185.78018,-2.99402,0.13577251717684258
449,119166,185.76121,-2.9779,
450,119164,185.75305,-2.92631,0.05840760583120584
451,119158,185.66866,-2.92635,0.05295014566439438
452,119157,185.66145,-2.99777,0.011111715135535103
453,166245,185.59883,-2.87374,0.10442811737474253
454,166249,185.61521,-2.88462,0.10793395030864603
455,166247,185.60969,-2.91524,0.0032811609568042794
456,166200,185.3704,-2.77968,0.034854620293358105
457,166198,185.36742,-2.83332,0.12377001834167485
458,118980,185.01589,-2.94333,0.04453837771055264
459,118979,184.98226,-2.93548,0.0942655249208364
460,166096,184.94309,-2.85866,0.005168085951947492
461,166087,184.92102,-2.79455,0.030401825365255698
462,166064,184.81482,-2.90574,0.08919380722917672
463,118943,184.77689,-2.96589,0.11445383376430962
464,118938,184.7442,-2.95112,0.05344181004834156
465,166009,184.56761,-2.79605,0.049778396866836924
466,118846,184.32661,-2.96897,0.07133849591685772
467,165960,184.26343,-2.87021,0.06519118855001244
468,165969,184.18406,-2.8104,0.09683644965793894
469,118797,184.17541,-2.99654,0.05769418086325673
470,165936,184.02245,-2.80915,0.047382839941350376
471,118764,184.02224,-2.93818,0.04582631153854741
472,165924,183.89708,-2.8248,0.06893270524045925
473,165871,183.70237,-2.78805,0.28270118900935587
474,118678,183.68424,-2.93875,0.15
475,118671,183.62647,-2.92332,0.16216438005024877
476,118674,183.59115,-2.99181,0.025195864127609546
477,165841,183.44941,-2.8656,0.12877637820116206
478,118602,183.32908,-2.98007,0.026639007781271266
479,272166,178.12568,1.42951,0.07619912355540151
480,559732,178.10349,-0.61036,0.08131195741843895
481,54414,178.07515,-0.27123,0.0716572804999456
482,272155,178.07541,1.25952,0.023806137644323374
483,584093,178.05364,-0.11426,0.04165763540329283
484,137327,178.0386,-1.82259,0.00018546480104646664
485,137322,178.03852,-1.65815,0.016945444729093512
486,535464,178.03172,-1.03006,0.06406443925572716
487,609969,178.03,0.41889,0.013265526028792773
488,70022,178.02218,0.07392,0.3681086687142511
489,397410,178.00878,1.46708,0.05900026470677988
490,559682,178.0049,-0.47053,0.18997966833501503
491,609948,178.00201,0.28478,0.10746284168623749
492,171310,177.99776,-2.46103,0.07634521849866834
493,137309,177.97777,-1.77622,0.05328684941286674
494,130544,177.97216,-2.15819,0.08260403900695343
495,39716,177.97284,-0.76493,0.08055703006679969
496,39711,177.96419,-0.74363,0.09371055706786002
497,559691,177.95713,-0.56185,0.13262868069867545
498,31020,177.92669,-1.11571,0.04674190835267392
499,39672,177.92731,-0.71632,0.1617925232331057
500,535458,177.92594,-0.92285,0.00517211065333734
501,54378,177.92508,-0.21453,0.0704247201036617
502,171301,177.92328,-2.28418,0.0977858149888403
503,584054,177.91896,-0.16323,0.06602593018901037
504,288303,177.91624,1.75985,0.06969417110514439
505,171299,177.9084,-2.32153,0.025905431256678022
506,54375,177.91029,-0.2513,0.05310369029283461
507,39670,177.90376,-0.77162,0.06528488993522587
508,69987,177.90117,0.00035,0.0609460078210992
509,559683,177.89688,-0.55392,0.04928396814212085
510,137306,177.88677,-1.7134,0.04295162159975529
511,584050,177.88756,-0.15637,0.05081151760217381
512,39669,177.88054,-0.63951,0.14137136257979588
513,584015,177.88099,-0.05108,0.05137026602429044
514,7504,177.87952,0.70017,0.08314545095548748
515,39687,177.87448,-0.69764,0.01525018175069496
516,535432,177.8725,-0.9988,0.08727578607105839
517,54381,177.86979,-0.21461,0.04696477073433048
518,7489,177.84761,0.73311,0.08602895118445945
519,559658,177.81905,-0.56929,0.021629760680267975
520,22486,177.82062,1.15479,0.042952698627462246
521,69985,177.81943,0.0661,0.0846557116290078
522,535422,177.81143,-0.91576,0.008847932302877
523,31011,177.80402,-1.0521,0.10600549537823568
524,609906,177.8048,0.22274,0.16200803251665855
525,69983,177.79206,0.1144,0.07954019133309849
526,609914,177.78681,0.29444,0.08070149339569382
527,609905,177.7865,0.35969,0.09585102722712349
528,535420,177.78338,-0.95421,0.07772978038052085
529,559652,177.75861,-0.47542,0.031961804402165735
530,39634,177.75129,-0.793,0.08842252387474146
531,39631,177.73008,-0.83816,0.09945410727017943
532,535413,177.72832,-0.97766,0.060632546543848205
533,30977,177.72384,-1.14174,0.07109484067828277
534,98369,177.72559,0.93612,0.0964225314339155
535,54356,177.70899,-0.22386,0.09013757872014448
536,177739,177.70175,-2.05727,0.062275264535454705
537,22464,177.70458,1.09087,0.08880121705248208
538,69957,177.68568,0.02746,0.04205542462518952
539,171236,177.67953,-2.28337,0.0825177672186261
540,397305,177.67409,1.51465,0.015192086254091387
541,535387,177.65899,-0.89083,0.03926967724786289
542,272042,177.65764,1.3435,0.14897238461378962
543,98341,177.65456,0.97975,0.0007677995865817629
544,535393,177.65182,-0.98765,0.09470097816572563
545,123923,177.63828,-2.63926,0.08732348310499825
546,177706,177.63867,-2.0311,0.1793828183519935
547,123922,177.63328,-2.61971,0.05314966293061588
548,98338,177.63233,0.88947,0.058759276569340345
549,30959,177.62554,-1.11442,0.14337261180780295
550,164455,177.61113,-2.70603,0.0755494617433664
551,609876,177.60719,0.27206,0.004744645627681237
552,164453,177.60362,-2.75764,0.09579338342613927
553,559575,177.6028,-0.52955,0.056240314294819745
554,559596,177.59786,-0.59549,0.17327568060917045
555,39589,177.59014,-0.63366,0.003988348459823148
556,130486,177.58802,-2.26508,0.07996363484856642
557,583975,177.58673,-0.08146,0.0785232620972546
