GAMA_IDs
"136604,"
"144068,"
"16199,"
"185451,"
"197611,"
"202397,"
"229499,"
"272460,"
"287627,"
"298994,"
"299118,"
"320551,"
"324764,"
"32675,"
"371601,"
"372045,"
"39718,"
"40666,"
"40957,"
"418788,"
"422113,"
"422228,"
"460645,"
"491505,"
"543556,"
"543671,"
"55245,"
"560204,"
"570151,"
"573840,"
"586565,"
"594681,"
"600679,"
"70376,"
"84050,"
93310
